mask,stem,CO6,area,convex_area,perimeter,axis_major_length,axis_minor_length,extent,eccentricity,solidity,feret_diameter_max,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,bbox_width,bbox_height,bbox_aspect_ratio
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM250--X014463--Y011163--Z211270--T2936162510.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM250--X014463--Y011163--Z211270--T2936162510,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM250--X014463--Y011163--Z211270--T2936162510,3240.0,4890.0,358.8122292025696,142.3773965137383,45.8702082156846,0.38895558223289317,0.9466806790234963,0.6625766871165644,128.15615474880636,0.4316242098723093,0.12281410783671098,0.015333351721925478,0.0030945106146746076,4.734682956259445e-06,-0.0002936426306192128,2.0783558702714566e-05,119.0,70.0,1.7
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM257--X014463--Y011163--Z209973--T2924162000.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM257--X014463--Y011163--Z209973--T2924162000,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM257--X014463--Y011163--Z209973--T2924162000,5749.0,7372.0,550.936074863071,270.06914779354304,32.07833470061058,0.5326600574446401,0.9929208088520958,0.7798426478567553,251.9622987670973,0.8041220663060422,0.6111302244741805,0.13139850391053945,0.11831547324283608,0.014752047021476894,0.09229685621843245,7.246727817029159e-05,251.0,43.0,5.837209302325581
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM258--X014463--Y011163--Z212869--T2923104354.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM258--X014463--Y011163--Z212869--T2923104354,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM258--X014463--Y011163--Z212869--T2923104354,4319.0,5756.0,529.0365799264592,261.9744656597762,27.034152011778104,0.4133409895683797,0.9946612642817282,0.7503474635163307,244.49539872971025,1.0037257761160159,0.9654511418478865,0.3120047689882677,0.2861611142656944,0.08550583863265063,0.2810629942285167,-0.00016128506683043067,243.0,43.0,5.651162790697675
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM262--X014463--Y011163--Z214771--T2944093717.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM262--X014463--Y011163--Z214771--T2944093717,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM262--X014463--Y011163--Z214771--T2944093717,3368.0,5945.0,408.6761902332485,112.71934215811208,80.14681231202285,0.4376868096166342,0.7031618667709284,0.5665264928511354,96.76776322722355,0.35497998850089374,0.013590357866564387,0.004715024984655964,0.003275341510483673,1.0562080049285422e-05,-8.240332631992483e-05,7.356374064854737e-06,81.0,95.0,0.8526315789473684
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM264--X014463--Y011163--Z215183--T2841906030.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM264--X014463--Y011163--Z215183--T2841906030,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM264--X014463--Y011163--Z215183--T2841906030,2458.0,3616.0,316.2558800164656,78.64479417744812,59.887201629654335,0.5017350479689733,0.6481769968689953,0.6797566371681416,75.76938695805846,0.24846116177390287,0.004365667498108041,0.0009067169729177387,0.000793508935053905,4.186552799598843e-07,-2.153959115278929e-05,5.270275271773823e-07,71.0,69.0,1.0289855072463767
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM276--X014463--Y011163--Z211275--T2850025244.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM276--X014463--Y011163--Z211275--T2850025244,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM276--X014463--Y011163--Z211275--T2850025244,4429.0,5840.0,524.3086578651014,259.460782688224,28.62932375479604,0.5083792470156107,0.9938937198357171,0.7583904109589041,242.52834885843757,0.9615536228810501,0.8806338098417845,0.3628341921107517,0.3309182750644578,0.11466560468930001,0.3102697848080314,0.00035364208084543575,242.0,36.0,6.722222222222222
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM278--X014463--Y011163--Z212661--T2334471973.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM278--X014463--Y011163--Z212661--T2334471973,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM278--X014463--Y011163--Z212661--T2334471973,3904.0,7593.0,437.2447327281724,168.3239471384247,69.77252512165121,0.3057644110275689,0.9100432260470541,0.5141577768997762,142.46754016266303,0.5315246612786668,0.14111465832788775,0.05586663384616494,0.03470008789986345,0.0014577339419631393,0.010105935880758529,0.0004574329314634716,96.0,133.0,0.7218045112781954
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211255--T2247736734.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211255--T2247736734,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211255--T2247736734,5250.0,6556.0,553.4041122946064,258.1485996553921,31.09939362878271,0.2984141419882908,0.9927168592931934,0.8007931665649787,248.35659846277488,0.8048556165252128,0.6112545603048585,0.14881510147550212,0.13206481189396185,0.01851376178026638,0.10279898184275099,-0.00012250094246479652,241.0,73.0,3.3013698630136985
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211486--T2671858312.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211486--T2671858312,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211486--T2671858312,3250.0,5763.0,382.7766952966369,123.21037448985055,65.84196952907185,0.4425381263616558,0.8452401982800601,0.5639423911157383,105.65036677645753,0.3753069487191623,0.04350137615585241,0.011662693458925956,0.005144487791454926,2.332536270346148e-05,-0.00014554938655790572,-3.230843946201561e-05,102.0,72.0,1.4166666666666667
WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211881--T2685934452.png,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211881--T2685934452,WE00001---A001--PO01--LO001--CO6--SL001--PX32500--PW0100--IN0020--TM280--X014463--Y011163--Z211881--T2685934452,5083.0,6372.0,486.1076477383247,227.47324181979982,34.72350670778447,0.5609756097560976,0.9882805058298739,0.7977087256748274,221.11083193728885,0.6510647951762575,0.38615529878771443,0.07111631591449269,0.057459776983847646,0.0036717600050980015,0.035049746116933345,-9.850872116509029e-05,221.0,41.0,5.390243902439025
